n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_time;mq_swap;mq_comp;mq_time
2800;8397;3918600;8328800;1948313;1948308;2064000;89067;55666;371600;56685;35201;168900;47022;34724;185900
2800;8397;3918600;8291600;1938423;1938418;2029300;88923;55642;355700;56928;40041;170500;46724;33636;187700
2900;8697;4203550;8891200;2108881;2108875;2206100;92643;57946;369800;62634;35416;178700;48864;34647;194000
2900;8697;4203550;8900000;2085697;2085694;2198700;92673;57999;372600;61104;35955;176900;51841;35045;196000
2900;8697;4203550;8949800;2113538;2113533;2211500;92556;57967;370300;53220;36028;173600;44391;35682;190300
2900;8697;4203550;8968500;2103883;2103874;2201800;92499;57914;372500;56898;38435;176200;54187;36057;196500
2900;8697;4203550;8925400;2104994;2104985;2202300;92556;57921;370000;61941;37748;176300;50338;35903;193600
2900;8697;4203550;10464600;2088001;2087996;2184900;92535;57911;372700;55365;35493;178400;47774;34793;200300
2900;8697;4203550;8956200;2059933;2059924;2155700;92685;57994;372200;60261;36718;178500;54793;37554;194400
2900;8697;4203550;8980000;2078338;2078327;2174900;92658;57983;372000;54567;35392;178400;47202;34125;194300
2900;8697;4203550;8924100;2129315;2129308;2227300;92427;57951;371000;58587;36733;176700;50636;34755;195400
2900;8697;4203550;8962200;2073497;2073489;2170100;92745;58000;370100;62067;38251;176200;52732;36311;192000
3000;8997;4498500;9571300;2252849;2252839;2355900;96159;60187;384500;61674;39103;185000;51654;35964;201100
3000;8997;4498500;9562900;2259084;2259074;2362600;96294;60300;384200;67047;39161;182300;55104;36817;201400
3000;8997;4498500;9578700;2265305;2265296;2369100;96225;60233;384500;62496;37689;183900;50264;37333;201200
3000;8997;4498500;9604000;2309304;2309294;2414500;96096;60148;386700;61884;38362;184900;50464;37082;201700
3000;8997;4498500;9571400;2222978;2222970;2324900;96288;60254;384400;71841;39236;181400;55584;37369;200600
3000;8997;4498500;9593300;2233940;2233931;2336300;96138;60174;384600;69432;37952;185100;57384;36223;205600
3000;8997;4498500;9558900;2248380;2248371;2350900;96312;60254;384200;64635;38651;186900;48012;34947;202800
3000;8997;4498500;9597700;2237013;2237003;2339700;96279;60262;386200;66624;38425;183200;52909;36978;203500
3000;8997;4498500;9561900;2247861;2247854;2350700;96165;60134;383000;63813;39797;183300;50909;36786;200900
3000;8997;4498500;9589200;2235118;2235114;2337800;96150;60197;387000;65802;38723;187200;48162;36142;201000
3100;9297;4803450;10157000;2395601;2395596;2504300;99741;62508;399200;69591;42227;198200;49376;37514;213300
3100;9297;4803450;10248200;2431218;2431208;2541400;99636;62471;399500;68385;40260;195100;51979;37424;209700
3100;9297;4803450;10230400;2412815;2412806;2522000;99849;62499;401200;67647;39418;191400;57887;39361;208500
3100;9297;4803450;10238100;2423546;2423536;2533300;99930;62534;400900;64212;37878;191800;54938;37229;211900
3100;9297;4803450;10157000;2393165;2393154;2502000;99897;62511;397600;61173;39615;189300;55164;37703;209200
3100;9297;4803450;10483700;2408128;2408119;2517700;99822;62486;401200;64962;39599;192800;51662;36780;210200
3100;9297;4803450;10186800;2373531;2373524;2481600;99891;62592;401100;68493;42301;195000;47290;37602;207600
3100;9297;4803450;10242600;2424326;2424316;2533900;99822;62487;402200;71115;44174;192500;53201;37704;210900
3100;9297;4803450;10212400;2408078;2408068;2517100;99522;62465;400500;64137;39834;189900;50725;36416;210000
3100;9297;4803450;10296400;2420088;2420084;2531600;99966;62530;400300;84555;43958;197400;51622;39059;207500
3200;9597;5118400;10879600;2610670;2610664;2727400;103326;64781;412200;64224;39630;198600;54201;39452;215800
3200;9597;5118400;10901000;2543076;2543068;2657600;103488;64826;414000;62232;41566;199400;55050;39780;216100
3200;9597;5118400;10833800;2552324;2552319;2701300;103284;64734;413200;68514;41513;198100;54636;39999;216000
3200;9597;5118400;10880200;2539186;2539179;2669900;103668;64907;414000;70113;43803;199500;57866;39205;218900
3200;9597;5118400;10830100;2572347;2572339;2687800;103557;64846;415500;68955;41543;197800;54567;39175;214300
3200;9597;5118400;10889600;2582207;2582198;2698100;103305;64774;413300;77691;42574;202900;56496;39700;215600
3200;9597;5118400;10883500;2561405;2561396;2677100;103407;64790;413400;69345;40463;201000;53080;40179;215900
3200;9597;5118400;10911700;2553167;2553164;2668300;103659;64869;413100;78996;43504;202000;56776;40599;212800
3200;9597;5118400;10896900;2552198;2552190;2667300;103476;64814;413600;66426;39016;196200;61725;42132;216200
3200;9597;5118400;10922000;2557400;2557393;2672400;103596;64886;413700;66222;41457;199900;55481;40491;219200
3300;9897;5443350;11535400;2727722;2727714;2850100;107412;67203;428300;67200;41602;205500;55718;40245;222900
3300;9897;5443350;11590000;2688477;2688471;2853200;107001;67080;427200;77868;43579;205300;59560;40247;224500
3300;9897;5443350;11605000;2675690;2675686;2795500;107232;67146;427400;68271;42652;204600;51407;40195;220900
3300;9897;5443350;11568200;2685703;2685694;2805800;107307;67160;429000;63402;42369;203100;57090;39367;226300
3300;9897;5443350;11661900;2771553;2771546;2902500;107337;67225;427900;71409;43405;206100;51151;40202;222700
3300;9897;5443350;11614900;2731122;2731116;2853300;107034;67083;428400;66564;43892;199900;55255;40818;223000
3300;9897;5443350;11595800;2660895;2660890;2780600;107355;67184;503200;64395;45567;203600;62259;44641;219600
3300;9897;5443350;11585500;2816437;2816430;2955500;106935;67075;425500;70041;42711;210000;55978;41717;222500
3300;9897;5443350;11576600;2740013;2740006;2862200;107253;67186;429700;68667;44161;202500;56286;39233;226500
3300;9897;5443350;11612900;2715967;2715959;2837700;107445;67219;431600;65481;49458;201100;49218;42457;219500
3400;10197;5778300;12296500;2894902;2894897;3023200;110718;69319;443500;88350;50814;217900;54112;41976;227700
3400;10197;5778300;12320800;2911704;2911697;3040900;110730;69405;479900;75036;43242;212600;58824;43433;227800
3400;10197;5778300;12300000;2839127;2839118;2965300;110913;69406;442700;92850;53278;220500;59035;43497;231200
3400;10197;5778300;12317600;2891986;2891980;3021000;110934;69519;444400;73881;45257;214100;56004;43257;227600
3400;10197;5778300;12311000;2901255;2901249;3030200;110859;69432;444200;75045;45940;211400;64854;42105;234500
3400;10197;5778300;12285700;2885398;2885388;3013600;110622;69405;441700;73569;46749;208100;60095;40557;234600
3400;10197;5778300;12288800;2840288;2840283;3020500;111222;69554;444200;66936;43593;205900;58412;42010;232800
3400;10197;5778300;12306800;2912322;2912312;3041600;110748;69384;441600;73524;45122;214000;53769;45702;226800
3400;10197;5778300;12303900;2848807;2848798;2975900;110811;69444;442500;70266;44317;214400;57002;41820;228600
3400;10197;5778300;12332200;2952159;2952153;3082400;110781;69476;443700;87414;46925;215700;64807;42179;237300
3500;10497;6123250;13047300;3082116;3082108;3239700;114456;71798;458400;74922;44858;219800;64991;44050;244000
3500;10497;6123250;13051200;3067590;3067585;3203400;114420;71712;457700;84600;47562;221300;59947;43240;237200
3500;10497;6123250;13015800;3104220;3104214;3240500;114594;71818;455900;71760;45210;216300;65280;44191;238700
3500;10497;6123250;12912500;3069718;3069707;3218600;114252;71680;455700;106443;56750;234600;62783;44628;237400
3500;10497;6123250;13036500;3033575;3033569;3167900;114699;71847;458000;76341;54180;219800;60817;45481;238300
3500;10497;6123250;13039300;3121204;3121198;3257800;114558;71798;456400;75423;48037;219100;57864;43020;236700
3500;10497;6123250;13035100;3072210;3072203;3208000;114534;71778;575100;81447;46913;220900;65220;46903;238900
3500;10497;6123250;13040300;3064500;3064484;3199900;114660;71815;457900;71946;45175;218300;62761;42418;243400
3500;10497;6123250;13242300;3016137;3016131;3150100;114537;71731;457000;66375;48498;215400;60379;47210;236800
3500;10497;6123250;13055700;3114197;3114193;3251600;114483;71773;454500;73131;46881;216200;59353;43939;237000
3600;10797;6478200;13803800;3177439;3177431;3317300;118497;74146;472200;88416;49846;228200;65483;45181;245000
3600;10797;6478200;13816100;3256402;3256392;3398900;118176;74039;470200;84261;50633;227800;61634;46450;246700
3600;10797;6478200;13865800;3263916;3263911;3437100;118356;74094;472100;75075;50807;222800;64859;45639;245500
3600;10797;6478200;13790000;3245954;3245946;3387600;118302;74185;470800;70428;46618;222900;61007;45871;240300
3600;10797;6478200;13792400;3246623;3246617;3388000;118197;74079;471600;75369;49864;221800;61880;45335;243900
3600;10797;6478200;13785000;3265584;3265578;3410600;118338;74122;473600;80235;47913;225600;60523;44000;246200
3600;10797;6478200;13790700;3274856;3274849;3417400;118140;74091;470500;82749;50148;228200;65042;45085;245700
3600;10797;6478200;13772300;3301198;3301192;3445400;118152;74074;472200;97125;54658;231100;68231;46645;246500
3600;10797;6478200;13644800;3254401;3254393;3396300;118077;74027;470500;88692;48937;228200;63071;43751;251700
3600;10797;6478200;13802900;3271546;3271540;3414400;118122;74099;473700;97932;50492;229100;71739;47602;252500
3700;11097;6843150;14579600;3449313;3449310;3912800;121911;76363;486900;80139;49742;230800;62948;46411;252900
3700;11097;6843150;14586900;3406123;3406112;3554600;121887;76440;485000;77286;48481;231800;64090;47056;254500
3700;11097;6843150;14748000;3421530;3421522;3608900;121896;76420;504600;88548;50601;233800;63738;45347;256400
3700;11097;6843150;14577400;3410423;3410414;3558700;121911;76461;485200;78879;48622;229800;65464;44750;257000
3700;11097;6843150;14586300;3400295;3400290;3547900;121851;76417;499800;90789;50081;234700;64724;45575;252500
3700;11097;6843150;14564700;3413816;3413808;3562200;121878;76451;486100;77322;46329;230700;63684;45812;257700
3700;11097;6843150;14593700;3405965;3405961;3553600;121695;76330;484300;96165;55072;239400;67782;49559;251000
3700;11097;6843150;14553400;3465780;3465769;3616200;121986;76445;485300;79278;51326;229500;77102;48173;259000
3700;11097;6843150;14581600;3379020;3379007;3526500;121866;76352;487200;93984;53131;239500;71865;46038;259800
3700;11097;6843150;14557900;3352280;3352275;3508400;122016;76411;493600;77199;51830;233900;64603;47491;253900
3800;11397;7218100;15390200;3591794;3591785;3746600;125802;78899;500800;94737;54681;247400;73101;49135;260100
3800;11397;7218100;15366100;3634843;3634838;3831100;125559;78752;501300;81633;52324;237800;61039;47387;259000
3800;11397;7218100;15665400;3622301;3622293;3779200;125637;78755;500700;90108;51241;237300;69779;47517;263900
3800;11397;7218100;15284000;3659630;3659620;3817000;125484;78715;500400;89790;54149;241000;66768;46591;264300
3800;11397;7218100;15372100;3642519;3642508;3799800;125589;78729;500700;91536;53199;241700;82404;50422;264800
3800;11397;7218100;15378900;3611352;3611345;3777400;125766;78844;500100;82263;49795;238600;69795;49247;263500
3800;11397;7218100;15370800;3601768;3601763;3757100;125652;78803;500200;83397;49483;242000;64747;46577;260900
3800;11397;7218100;15405000;3578454;3578444;3734200;125616;78778;500700;79533;50076;241400;71478;50130;262500
3800;11397;7218100;15410800;3620611;3620599;3776800;125631;78754;504800;87819;51345;242900;68001;47974;265200
3800;11397;7218100;15398400;3638328;3638323;3795400;125760;78836;499000;83502;49770;239100;69511;47575;265300
3900;11697;7603050;16220200;3814547;3814540;3978700;129327;81088;514100;85899;51647;242800;70641;49656;269400
3900;11697;7603050;16171700;3832687;3832678;3996300;129075;81090;517900;81960;54865;245800;65943;49281;268300
3900;11697;7603050;16188600;3764671;3764665;3945300;129357;81120;517100;92301;56791;250900;73626;53623;271000
3900;11697;7603050;16197700;3762094;3762085;3923900;129396;81120;514600;83763;49991;246300;69711;48339;269700
3900;11697;7603050;16191100;3759391;3759384;3921300;129393;81114;516700;91434;53193;254900;75323;50312;273200
3900;11697;7603050;16191000;3793897;3793894;3957200;129255;81047;514300;95994;58920;253200;71295;49071;269900
3900;11697;7603050;16184500;3765832;3765824;3928600;129054;80961;514200;82314;52147;243200;68271;48609;268500
3900;11697;7603050;16199200;3856693;3856686;4054200;128943;80977;512500;89520;52008;248600;72470;48767;271800
3900;11697;7603050;16245300;3826688;3826680;3991600;129120;81070;516100;77895;48872;245600;66329;47780;272100
3900;11697;7603050;16096100;3778163;3778152;3959100;129345;81169;514800;86784;49768;250200;66402;48127;268700
4000;11997;7998000;17024600;3971103;3971095;4141800;133287;83526;530200;86805;57685;256400;77976;52500;279800
4000;11997;7998000;16907200;4028868;4028859;4200600;133086;83443;528600;91770;61804;257400;75493;52476;274400
4000;11997;7998000;17062700;4015437;4015424;4193500;133017;83425;528400;82278;55987;250900;77634;53220;276400
4000;11997;7998000;17050500;4060510;4060503;4233500;132642;83308;530100;89001;55424;252900;72765;53574;275700
4000;11997;7998000;17039800;3997680;3997674;4168400;132912;83440;530800;87285;53166;253000;73450;50659;278500
4000;11997;7998000;17055200;4023653;4023645;4225000;132873;83414;533000;80529;57139;250900;67060;51802;270900
4000;11997;7998000;17040900;3830635;3830628;3996100;133281;83483;534000;112527;57997;260600;77752;51198;280900
4000;11997;7998000;17036300;3917531;3917527;4085800;132993;83393;531900;101451;55292;252200;61222;52124;271000
4000;11997;7998000;17025500;4022236;4022225;4213200;132858;83416;528400;84828;53096;251400;64566;50200;271600
4000;11997;7998000;17001400;4000128;4000121;4171300;132882;83411;528500;91689;53040;253700;76480;51339;277600
4100;12297;8402950;17864300;4207277;4207268;4384600;136641;85837;545500;94584;54591;263100;75910;51146;287600
4100;12297;8402950;17943000;4190984;4190976;4392800;136890;85876;545400;92391;55335;259700;68076;51695;281700
4100;12297;8402950;17832800;4260200;4260190;4496000;136668;85786;545000;104562;57587;266500;82297;53917;286700
4100;12297;8402950;17894500;4132898;4132893;4308700;136560;85687;543600;84801;55384;255700;71275;50143;285300
4100;12297;8402950;17871300;4203114;4203103;4381800;136650;85730;547000;97626;57178;262100;78545;52693;287100
4100;12297;8402950;17894300;4121735;4121726;4310700;136791;85730;545900;96363;55662;261900;76754;52370;285400
4100;12297;8402950;17857800;4157221;4157211;4334700;136809;85801;544300;86019;56137;258100;74149;51711;318400
4100;12297;8402950;17932200;4221149;4221145;4399700;136593;85732;544700;97620;57475;259600;69414;53041;285000
4100;12297;8402950;17893000;4170394;4170389;4347500;136428;85644;544300;88512;54998;261600;70169;52160;283000
4100;12297;8402950;17942400;4264683;4264672;4502100;136575;85746;551000;98637;55149;259900;76420;51379;285900
4200;12597;8817900;18889100;4425198;4425192;4613500;140304;88121;588900;93834;58084;272100;73335;53808;288000
4200;12597;8817900;18788700;4390941;4390932;4577600;140577;88216;560800;93147;54239;267900;69657;52036;289200
4200;12597;8817900;18750000;4395767;4395759;4583000;140427;88100;558700;87966;58158;264300;75127;55636;295500
4200;12597;8817900;18846200;4431986;4431981;4619200;140220;88086;558300;97206;57281;269300;73499;53303;290700
4200;12597;8817900;18812400;4431456;4431446;4622900;140430;88113;559600;99108;62749;271000;80584;55036;291400
4200;12597;8817900;18862000;4391821;4391815;4582500;140373;88123;560300;104295;59489;269400;86817;56050;294500
4200;12597;8817900;18779900;4443871;4443862;4631400;140577;88229;561300;89796;53455;273200;74466;54277;284900
4200;12597;8817900;18790700;4405002;4404993;4591300;140706;88221;557300;96501;58269;267100;80423;57062;291000
4200;12597;8817900;18837600;4485360;4485357;4674100;140394;88155;559900;84708;55098;267400;73741;52902;292500
4200;12597;8817900;18777300;4463238;4463234;4661200;140298;88080;560400;107019;63165;281000;72311;53154;290000
4300;12897;9242850;19624800;4611820;4611809;4822300;144318;90587;574900;107430;60651;280900;74042;54491;299300
4300;12897;9242850;19677000;4607537;4607528;4861000;144249;90639;574300;101865;64578;274300;79635;56246;300800
4300;12897;9242850;19670600;4604525;4604516;4798700;144477;90609;589000;101121;59139;274400;78287;53552;301300
4300;12897;9242850;19643700;4665198;4665190;4861000;144120;90529;574100;93789;56733;275300;70060;59043;294900
4300;12897;9242850;19663000;4605580;4605576;4800100;144276;90589;573800;99396;59846;275700;81814;56085;295800
4300;12897;9242850;19642200;4645339;4645331;4841300;144153;90498;573400;105456;58507;279900;86274;55964;302000
4300;12897;9242850;19608800;4644032;4644019;4838900;143952;90522;576700;97221;61790;274400;90321;56586;307000
4300;12897;9242850;19675300;4670403;4670396;4866300;144243;90599;573700;95643;58886;279900;81046;56515;300000
4300;12897;9242850;19668700;4745056;4745050;4944100;144018;90513;575200;91536;57891;272500;74938;54457;296200
4300;12897;9242850;19673100;4621917;4621912;4843600;144387;90648;574800;99198;58123;274100;76976;53972;302200
4400;13197;9677800;20632700;4828470;4828457;5056800;148302;93098;594400;93360;61323;278000;87542;57330;313100
4400;13197;9677800;20582500;4801439;4801432;5002100;148161;93010;588800;97212;61895;285300;72490;56577;303400
4400;13197;9677800;20534100;4818205;4818195;5063200;148119;93028;591800;109785;61123;281700;84537;56379;311800
4400;13197;9677800;20613900;4795053;4795048;4997600;148377;93140;592100;95838;60164;273900;73571;56253;305000
4400;13197;9677800;20528300;4884253;4884241;5124900;148203;93080;589300;96639;64672;275000;73390;56068;301500
4400;13197;9677800;20595000;4787289;4787284;4997400;148389;93102;589300;96447;61668;279200;86742;58200;306700
4400;13197;9677800;20534600;4855516;4855512;5072500;148056;92942;589700;96138;59928;284200;76004;54970;312500
4400;13197;9677800;20643900;4865583;4865578;5096900;148089;93054;588100;108447;61804;280400;76895;55245;307600
4400;13197;9677800;20554500;4847618;4847612;5068800;148062;93006;589300;92310;57959;282600;79183;55607;308900
4400;13197;9677800;20655700;4828043;4828043;5041200;148119;93026;590800;95904;60804;276900;76449;55750;306300
4500;13497;10122750;21585600;4997245;4997236;5212200;151893;95464;604600;93153;58273;286400;76994;56218;313900
4500;13497;10122750;21558500;5090246;5090241;5367500;152076;95509;603400;95802;63674;284400;79460;59564;306700
4500;13497;10122750;21646400;5029720;5029714;5240700;151926;95484;602300;104796;60534;286000;88874;59831;315600
4500;13497;10122750;21527200;5228386;5228378;5445100;151740;95360;604000;95694;61124;289200;75504;57903;310900
4500;13497;10122750;21593700;5098949;5098942;5359300;152031;95452;602700;98988;61636;285500;76283;59495;310600
4500;13497;10122750;21433400;5118637;5118627;5333400;152007;95488;600500;99540;64991;288800;89069;58389;314000
4500;13497;10122750;21517200;5103158;5103155;5316000;151878;95455;603500;99969;60556;286800;86335;58938;317100
4500;13497;10122750;21532900;5014871;5014860;5224500;152073;95470;603200;106455;63140;287900;96571;58703;318800
4500;13497;10122750;21725900;5084094;5084088;7148100;151962;95412;631300;100812;61915;410300;83365;57372;384700
4500;13497;10122750;22225600;4990036;4990026;5199700;152088;95406;659500;96150;58923;287600;88129;58686;315900
4600;13797;10577700;22543700;5282923;5282917;5533100;155685;97897;619600;100053;65816;297000;86347;61227;325700
4600;13797;10577700;22537500;5235399;5235391;5566300;155985;97936;619400;96093;62941;291500;77360;61259;316000
4600;13797;10577700;22554700;5305094;5305089;5525300;156036;97888;617500;109644;61770;297200;82431;59028;319600
4600;13797;10577700;22379300;5328540;5328537;5560800;155628;97794;619600;102282;64318;290100;75669;58215;318900
4600;13797;10577700;22567000;5384392;5384384;5608700;155544;97783;617300;101940;64651;297100;101543;64705;324800
4600;13797;10577700;22549500;5302217;5302208;5524200;156039;97913;618300;105924;62026;298100;88430;59583;323700
4600;13797;10577700;22552600;5279221;5279216;5499400;155745;97832;634900;101160;60271;298800;77461;58819;320000
4600;13797;10577700;22520900;5294769;5294762;5527400;155859;97892;620900;113916;65673;302300;88324;61177;325000
4600;13797;10577700;22616700;5328259;5328251;5565900;155763;97877;618800;112494;63346;294900;74985;58913;320700
4600;13797;10577700;22462900;5261415;5261407;5480200;155859;97848;618100;106287;64308;295800;78464;58214;321500
4700;14097;11042650;23506300;5581349;5581338;5811800;159603;100283;632200;121056;66681;303400;88514;61158;330800
4700;14097;11042650;23553800;5623127;5623117;5856500;159735;100301;634900;103782;63427;302300;84308;58703;336000
4700;14097;11042650;23497000;5556954;5556942;5821100;159744;100332;635200;111360;70069;308200;85603;60320;329000
4700;14097;11042650;23530000;5508481;5508478;5783000;159939;100454;636400;120276;70691;301500;89692;65907;327200
4700;14097;11042650;23574400;5478866;5478864;5704800;159756;100342;632200;103239;63931;300500;84405;59261;333200
4700;14097;11042650;23636200;5594344;5594337;5824700;159354;100190;629300;128862;68679;312000;81790;59720;329500
4700;14097;11042650;23449800;5585000;5584990;5822100;159810;100388;632100;100548;66257;298600;80644;60996;325800
4700;14097;11042650;23556600;5513183;5513173;5749800;159783;100354;632100;132570;72929;310400;94254;63658;326400
4700;14097;11042650;23558900;5575832;5575825;5808100;159450;100244;632400;110229;65506;301600;92504;59926;332900
4700;14097;11042650;23541900;5548815;5548812;5778600;159795;100362;634600;100926;64743;304500;91344;64615;329300
4800;14397;11517600;24488800;5699280;5699269;5952500;163938;102989;648700;108729;63244;306300;87933;60588;340100
4800;14397;11517600;24603100;5809971;5809963;6048700;163473;102748;647100;106461;67110;307100;87662;61612;340000
4800;14397;11517600;24440800;5729156;5729146;5966300;163404;102749;647400;97374;64940;304800;78212;60793;335100
4800;14397;11517600;24501900;5817072;5817064;6078400;163458;102759;651900;104589;69030;310800;90727;67013;341900
4800;14397;11517600;24503500;5750851;5750842;6000700;163581;102755;648800;128253;68887;306100;89942;60383;340500
4800;14397;11517600;24568800;5776538;5776527;6014000;163356;102750;650200;126921;75885;311000;97301;64065;337300
4800;14397;11517600;24523900;5717907;5717898;5955100;163575;102810;707100;105183;67205;307100;85296;62961;336600
4800;14397;11517600;24557500;5705227;5705223;5946900;163473;102701;646300;105651;65943;306800;93855;64344;340000
4800;14397;11517600;25205700;5747003;5746996;5984500;163425;102716;647900;105276;66467;312400;84052;62502;333200
4800;14397;11517600;24602200;5797559;5797548;6036600;163749;102797;667300;111477;63131;312500;87255;61414;337700
4900;14697;12002550;25538500;5957513;5957508;6287500;167757;105323;665600;107625;70750;309800;86254;62851;355500
4900;14697;12002550;25689100;6037449;6037442;6286900;167553;105262;661100;112944;68423;315400;95603;64631;348400
4900;14697;12002550;25549000;5961769;5961760;6238800;167145;105124;659800;110559;66506;310100;86244;62542;348900
4900;14697;12002550;25610200;5979642;5979628;6251300;167424;105239;661000;109050;70763;316800;88772;62722;346600
4900;14697;12002550;25578300;6009289;6009279;6260700;167349;105231;663600;115137;80591;318100;87350;62825;344900
4900;14697;12002550;25612200;5969078;5969066;6214400;167298;105161;661300;116820;72758;317900;82873;64016;340000
4900;14697;12002550;25572000;6073804;6073801;6323700;167550;105262;661400;110310;75228;307300;82630;67189;339800
4900;14697;12002550;25558500;5933622;5933619;6239800;167562;105247;664900;118026;70510;315800;80278;65406;337100
4900;14697;12002550;25568900;6013268;6013261;6261400;167346;105212;660600;112755;66336;321600;92650;64174;347900
4900;14697;12002550;25564100;6079608;6079600;6334600;167550;105319;661900;115305;68830;318000;89390;63665;345500
5000;14997;12497500;26673800;6289624;6289615;6546700;171348;107662;676600;113976;71696;325100;103942;67393;357200
5000;14997;12497500;26616300;6223999;6223989;6973500;171477;107701;679500;116274;69149;319800;91825;63017;354200
5000;14997;12497500;26768500;6172016;6172009;6426700;171288;107696;676100;105375;68980;320600;89387;66433;349600
5000;14997;12497500;26605500;6283911;6283905;6560600;171333;107712;678000;110022;65419;319400;85623;62796;353100
5000;14997;12497500;26503500;6232303;6232294;6487000;171387;107768;680100;117462;70169;324000;92980;64625;350900
5000;14997;12497500;26556700;6300548;6300542;6617100;171180;107577;678900;118377;77476;331200;95646;65321;356200
5000;14997;12497500;26663300;6181847;6181843;6436900;171447;107729;675400;117162;71963;323200;91195;65353;355300
5000;14997;12497500;26670500;6233521;6233510;6496200;171381;107637;677100;144534;84844;343300;96569;64150;370900
5000;14997;12497500;26626200;6235373;6235368;6490600;171279;107653;676700;132342;79394;324300;89590;67902;353800
5000;14997;12497500;26547200;6243704;6243700;6518900;171426;107738;676200;109470;68078;320900;86750;65337;351300
5100;15297;13002450;27803600;6515407;6515401;6780400;175317;110159;693600;111378;68801;327100;90278;69263;358200
5100;15297;13002450;27794600;6573669;6573658;6855600;174969;110101;696100;132354;73907;332000;94523;67188;360800
5100;15297;13002450;27720600;6538152;6538146;6898100;174978;110075;693900;123270;74903;326800;96599;66274;361100
5100;15297;13002450;27675000;6612488;6612478;6882200;174918;110093;691900;103947;66348;324700;85957;65283;360800
5100;15297;13002450;27695600;6469697;6469689;6750100;175299;110171;694400;130593;75483;336000;89725;66918;366500
5100;15297;13002450;27750300;6636071;6636067;6925100;174885;110042;692800;111036;68289;330300;91181;63964;363100
5100;15297;13002450;27724900;6554482;6554471;6847000;175230;110123;694100;106611;69256;326400;96891;65811;366300
5100;15297;13002450;27695900;6467756;6467749;6740500;175368;110180;692900;120756;72836;332600;99404;68237;358800
5100;15297;13002450;27642900;6496656;6496644;6762100;175386;110264;691500;119319;67866;324400;98630;66854;361000
5100;15297;13002450;27706200;6479108;6479103;6782400;175350;110219;698500;123621;73797;336600;95176;67420;358900
5200;15597;13517400;28780800;6607198;6607185;6878400;179256;112610;709500;124941;73851;331400;109438;71838;369900
5200;15597;13517400;28837600;6813919;6813914;7090500;179115;112631;705300;115422;80553;335500;90809;67528;365400
5200;15597;13517400;28745600;6715346;6715335;7004300;179190;112598;705100;109311;72631;338200;95819;69926;370700
5200;15597;13517400;28864400;6773241;6773231;7047800;178971;112591;710000;117588;71064;374600;87719;68471;361300
5200;15597;13517400;28791300;6684998;6684993;6956200;179388;112772;714800;120639;72519;338300;97411;67495;373200
5200;15597;13517400;28764500;6819997;6819991;7112000;179061;112552;706200;134757;80148;337700;93015;69206;360500
5200;15597;13517400;28795300;6786609;6786598;7098300;178929;112518;1095900;134034;75770;358800;113525;71041;374900
5200;15597;13517400;28922400;6676439;6676431;6948500;179349;112633;701500;116523;75526;330500;90904;66565;369700
5200;15597;13517400;28736400;6769292;6769284;7058500;179058;112629;706400;133749;76098;338500;94350;67278;367700
5200;15597;13517400;28799400;6627981;6627971;6939300;179097;112679;706100;110889;69107;335700;93498;67208;367000
5300;15897;14042350;29840200;7072830;7072825;7360500;183024;115085;725000;130515;74147;344100;95463;68882;373100
5300;15897;14042350;29941100;7133814;7133807;7422200;183144;115140;720200;140388;80915;347900;105583;68455;379700
5300;15897;14042350;29913000;6987287;6987278;7293000;183297;115250;727200;112719;73642;343600;92434;69293;374800
5300;15897;14042350;29937400;7140456;7140449;7472100;182916;115016;723900;110307;71997;343400;96738;69646;376000
5300;15897;14042350;29902200;7013032;7013021;7299000;182910;115095;721300;110766;77916;336000;92046;68682;373800
5300;15897;14042350;29880100;6932726;6932722;7213900;183228;115208;722400;119625;68231;346300;99672;68208;377200
5300;15897;14042350;29862900;7071419;7071407;7358100;183069;115116;723100;125865;76762;338400;103606;69722;377300
5300;15897;14042350;29867600;7050478;7050473;7349400;182970;115125;720300;121449;73131;339400;97983;69679;375400
5300;15897;14042350;29820800;6956810;6956796;7258500;183036;115082;724400;116283;70502;344700;96606;66762;380900
5300;15897;14042350;29939500;7051225;7051214;7338000;182913;115051;722700;125244;76390;346400;90161;69025;373000
5400;16197;14577300;31031600;7287077;7287070;7582100;186807;117506;736000;113925;73804;344700;96264;71987;376400
5400;16197;14577300;31043700;7303158;7303150;7599200;186810;117621;735700;112755;77966;341300;99050;71700;384800
5400;16197;14577300;31045200;7345777;7345768;7644100;186999;117618;736800;140664;83391;366800;100194;72140;379000
5400;16197;14577300;31046600;7343773;7343765;7666800;186741;117548;754600;124143;75236;346400;100859;71739;381100
5400;16197;14577300;31023200;7262440;7262434;7570900;186726;117438;739900;127800;76551;354500;96412;70912;384900
5400;16197;14577300;30886100;7277297;7277292;7605100;186855;117572;743900;122328;75144;348000;97252;69861;387200
5400;16197;14577300;31086000;7281316;7281309;7612500;187158;117669;735400;120210;77433;347800;96974;73926;378900
5400;16197;14577300;31069100;7309095;7309086;7604400;186813;117496;737500;134682;76693;409500;98945;71681;383600
5400;16197;14577300;31011800;7257621;7257611;7551100;186903;117551;738100;129627;77065;347000;92109;72785;375500
5400;16197;14577300;31049900;7359171;7359165;7655500;186651;117525;735900;134952;79585;350700;103864;71686;388900
